UTC,Latitude,Longitude,Altitude
2025/5/27 - 15:10:46,49.38519633406391,1.0674470000000003,75.90000000037253
2025/5/27 - 15:10:47,49.385197068590756,1.0674498764624685,75.98218464013189
2025/5/27 - 15:10:48,49.38519888657042,1.0674531176380473,76.07831185683608
2025/5/27 - 15:10:49,49.38520097211512,1.067456185018162,76.19077373296022
2025/5/27 - 15:10:50,49.38520334994604,1.0674592596233416,76.2147034695372
2025/5/27 - 15:10:51,49.38520683309385,1.0674621670517663,76.28672674205154
2025/5/27 - 15:10:52,49.38521173574597,1.067467752910824,76.13657025340945
2025/5/27 - 15:10:53,49.38521378741966,1.0674776224250169,76.01619667746127
2025/5/27 - 15:10:54,49.38521357629067,1.0674946850528615,75.98791536223143
2025/5/27 - 15:10:55,49.38521292743979,1.0675132878336904,75.90579305682331
2025/5/27 - 15:10:56,49.385212919717645,1.067534990639424,75.79831447545439
2025/5/27 - 15:10:57,49.38521083480506,1.0675583262673085,75.77565746475011
2025/5/27 - 15:10:58,49.38521233773947,1.0675831808698242,75.70370868965983
2025/5/27 - 15:10:59,49.38521435511944,1.0676063091168073,75.59892239235342
2025/5/27 - 15:11:0,49.38521566901424,1.0676283833650433,75.42033764068037
2025/5/27 - 15:11:1,49.38521993971867,1.0676494832818244,75.12516567576677
2025/5/27 - 15:11:2,49.385221787196336,1.0676713262656035,74.81118308473378
2025/5/27 - 15:11:3,49.385223273879326,1.067691931532129,74.42578494455665
2025/5/27 - 15:11:4,49.38522283004598,1.067713160337625,74.09146920964122
2025/5/27 - 15:11:5,49.385220095895434,1.0677328340281713,73.95732344966382
2025/5/27 - 15:11:6,49.38521691723468,1.0677527718825062,73.86925336439162
2025/5/27 - 15:11:7,49.385214291773636,1.067771072708986,73.61176867503673
2025/5/27 - 15:11:8,49.38521092803175,1.067787448201214,73.48274257685989
2025/5/27 - 15:11:9,49.38520664299645,1.0678025707001009,73.29445248562843
2025/5/27 - 15:11:10,49.385202115332255,1.0678142012306249,73.02069321181625
2025/5/27 - 15:11:11,49.385202270721685,1.0678176172476974,72.88100316002965
2025/5/27 - 15:11:12,49.38520338471378,1.0678197273625494,72.77373200748116
2025/5/27 - 15:11:13,49.3852038593908,1.067822117405492,72.76148770283908
2025/5/27 - 15:11:14,49.38520415679583,1.0678243372202365,72.77134087774903
2025/5/27 - 15:11:15,49.38520423046113,1.0678258231230722,72.78097194526345
2025/5/27 - 15:11:16,49.3852038083575,1.0678273212014353,72.87690144404769
2025/5/27 - 15:11:17,49.38520025830497,1.0678387547639174,72.90374111011624
2025/5/27 - 15:11:18,49.38519552940844,1.06785522948762,72.98912828601897
2025/5/27 - 15:11:19,49.385194255205334,1.0678723390322686,72.8363413726911
2025/5/27 - 15:11:20,49.38519383118912,1.0678913552908775,72.71559582836926
2025/5/27 - 15:11:21,49.38519251844033,1.06791077100225,72.85187119804323
2025/5/27 - 15:11:22,49.38519466626632,1.0679280277967422,72.64169114734977
2025/5/27 - 15:11:23,49.38519699805202,1.0679444435685475,72.33587502874434
2025/5/27 - 15:11:24,49.385197310715725,1.0679616335342303,72.26202980149537
2025/5/27 - 15:11:25,49.38519838458281,1.0679788183364418,72.186713620089
2025/5/27 - 15:11:26,49.385200079123535,1.0679958575895991,72.25286995619535
2025/5/27 - 15:11:27,49.38520048342642,1.0680142240884027,72.45291568990797
2025/5/27 - 15:11:28,49.38520111701575,1.0680324058386004,72.67279736325145
2025/5/27 - 15:11:29,49.385202678270936,1.0680486972942842,72.88782117608935
2025/5/27 - 15:11:30,49.385204688846606,1.0680641846729977,72.84086585976183
2025/5/27 - 15:11:31,49.38520569626514,1.0680785753092024,72.73706488870084
2025/5/27 - 15:11:41,49.38522268365205,1.0681801360400076,72.04544992465526
2025/5/27 - 15:11:42,49.38522741976189,1.0682069430925003,71.86084573622793
2025/5/27 - 15:11:43,49.385227567023,1.0682092658580986,71.84448423329741
2025/5/27 - 15:11:44,49.38522696786523,1.068206527649965,71.86500159464777
2025/5/27 - 15:11:45,49.38522953981697,1.0682133652595955,71.71905978117138
2025/5/25 - 15:11:46,49.385234067362894,1.0682225773516707,71.43846101220697
2025/5/27 - 15:11:47,49.3852395407337,1.0682344626700637,71.11746524460614
2025/5/27 - 15:11:48,49.385243591705006,1.0682446847677147,71.04868612717837
2025/5/27 - 15:11:49,49.38524688278999,1.068252251155703,71.053870764561
2025/5/27 - 15:11:50,49.38525052003387,1.068257735613015,71.1604470629245
